genome_id	AMR_org	antibiotic	measurement	measurement_unit	laboratory_typing_method	genome_name	POS_QC_amikacin	POS_QC_chloramphenicol	POS_QC_ciprofloxacin	POS_QC_gentamicin	POS_QC_meropenem	POS_QC_amoxicillin	POS_QC_amoxicillin_clavulanic_acid	POS_QC_cefepime	POS_QC_ceftazidime	POS_QC_tigecycline	QC_amikacin	QC_chloramphenicol	QC_ciprofloxacin	QC_gentamicin	QC_meropenem	QC_amoxicillin	QC_amoxicillin_clavulanic_acid	QC_cefepime	QC_ceftazidime	QC_tigecycline
B21	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	F	P	P	P	P	P	P	P
B21	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	F	P	P	P	P	P	P	P
B21	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	F	P	P	P	P	P	P	P
B21	B_ESCHR_COLI	cefepime	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	F	P	P	P	P	P	P	P
B21	B_ESCHR_COLI	ceftazidime	64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	F	P	P	P	P	P	P	P
B21	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	F	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	amoxicillin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	amoxicillin_clavulanic_acid	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B6	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	P	P	P	P	P	P	P	P	P	P
B14	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B14	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B14	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B14	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B14	B_ESCHR_COLI	meropenem	0.015	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B14	B_ESCHR_COLI	amoxicillin	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B14	B_ESCHR_COLI	amoxicillin_clavulanic_acid	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B14	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B14	B_ESCHR_COLI	ceftazidime	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B14	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	W	P
B22	B_ESCHR_COLI	amikacin	16	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B22	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B22	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B22	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B22	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B22	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B22	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B22	B_ESCHR_COLI	cefepime	16	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B22	B_ESCHR_COLI	ceftazidime	32	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B22	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	W	P	P
B7	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B7	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B7	B_ESCHR_COLI	ciprofloxacin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B7	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B7	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B7	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B7	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B7	B_ESCHR_COLI	cefepime	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B7	B_ESCHR_COLI	ceftazidime	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B7	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	W	P	P	P	P	W	P
B15	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B15	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B15	B_ESCHR_COLI	ciprofloxacin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B15	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B15	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B15	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B15	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B15	B_ESCHR_COLI	cefepime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B15	B_ESCHR_COLI	ceftazidime	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B15	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	W	P	P	P	P	P	P	P	P
B8	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B8	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B8	B_ESCHR_COLI	ciprofloxacin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B8	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B8	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B8	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B8	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B8	B_ESCHR_COLI	cefepime	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B8	B_ESCHR_COLI	ceftazidime	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B8	B_ESCHR_COLI	tigecycline	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	F	P	P	W	W	P	W	W	W
B16	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B16	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B16	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B16	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B16	B_ESCHR_COLI	meropenem	<0.004	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B16	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B16	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B16	B_ESCHR_COLI	cefepime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B16	B_ESCHR_COLI	ceftazidime	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B16	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.03	8	8	<0.03	0.0625	<0.0625	W	P	P	P	P	P	P	P	P	P
B23	B_ESCHR_COLI	amikacin	4	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B23	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B23	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B23	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B23	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B23	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B23	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B23	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B23	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B23	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	W	P
B33	B_ESCHR_COLI	amikacin	8	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B33	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B33	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B33	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B33	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B33	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B33	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B33	B_ESCHR_COLI	cefepime	0.5	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B33	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B33	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	W	P
B42	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B42	B_ESCHR_COLI	chloramphenicol	1	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B42	B_ESCHR_COLI	ciprofloxacin	0.0625	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B42	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B42	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B42	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B42	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B42	B_ESCHR_COLI	cefepime	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B42	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B42	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P
B50	B_ESCHR_COLI	amikacin	4	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B50	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B50	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B50	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B50	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B50	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B50	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B50	B_ESCHR_COLI	cefepime	32	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B50	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B50	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	P	P	W	P	P
B58	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B58	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B58	B_ESCHR_COLI	ciprofloxacin	0.0625	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B58	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B58	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B58	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B58	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B58	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B58	B_ESCHR_COLI	ceftazidime	0.0625	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B58	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	W	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	ceftazidime	0.5	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B66	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	W	P
B74	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	4	0.008	1	0.0625	8	8	<0.03	0.125	<0.0625	W	W	P	W	P	F	F	F	F	F
