study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB4681	SAMEA2205405	ERX400608	ERR434333	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434333/ERR434333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434333/ERR434333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434333/11657_5#75.cram	
PRJEB4681	SAMEA2205430	ERX400609	ERR434334	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434334/ERR434334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434334/ERR434334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434334/11657_5#76.cram	
PRJEB4681	SAMEA2205449	ERX400610	ERR434335	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434335/ERR434335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434335/ERR434335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434335/11657_5#77.cram	
PRJEB4681	SAMEA2205478	ERX400611	ERR434336	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434336/ERR434336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434336/ERR434336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434336/11657_5#78.cram	
PRJEB4681	SAMEA2205482	ERX400612	ERR434337	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434337/ERR434337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434337/ERR434337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434337/11657_5#79.cram	
PRJEB4681	SAMEA2205494	ERX400613	ERR434338	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434338/ERR434338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434338/ERR434338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434338/11657_5#80.cram	
PRJEB4681	SAMEA2205500	ERX400614	ERR434339	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434339/ERR434339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434339/ERR434339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434339/11657_5#81.cram	
PRJEB4681	SAMEA2205518	ERX400615	ERR434340	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434340/ERR434340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434340/ERR434340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434340/11657_5#82.cram	
PRJEB4681	SAMEA2205522	ERX400616	ERR434341	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434341/ERR434341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434341/ERR434341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434341/11657_5#83.cram	
PRJEB4681	SAMEA2205525	ERX400617	ERR434342	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434342/ERR434342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434342/ERR434342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434342/11657_5#84.cram	
PRJEB4681	SAMEA2205544	ERX400618	ERR434343	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434343/ERR434343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434343/ERR434343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434343/11657_5#85.cram	
PRJEB4681	SAMEA2205553	ERX400619	ERR434344	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434344/ERR434344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434344/ERR434344_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434344/11657_5#86.cram	
PRJEB4681	SAMEA2205557	ERX400620	ERR434345	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434345/ERR434345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434345/ERR434345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434345/11657_5#87.cram	
PRJEB4681	SAMEA2205560	ERX400621	ERR434346	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434346/ERR434346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434346/ERR434346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434346/11657_5#88.cram	
PRJEB4681	SAMEA2205562	ERX400622	ERR434347	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434347/ERR434347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434347/ERR434347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434347/11657_5#89.cram	
PRJEB4681	SAMEA2205563	ERX400623	ERR434348	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434348/ERR434348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434348/ERR434348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434348/11657_5#90.cram	
PRJEB4681	SAMEA2205570	ERX400624	ERR434349	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434349/ERR434349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434349/ERR434349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434349/11657_5#91.cram	
PRJEB4681	SAMEA2205585	ERX400625	ERR434350	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434350/ERR434350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434350/ERR434350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434350/11657_5#92.cram	
PRJEB4681	SAMEA2205605	ERX400626	ERR434351	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434351/ERR434351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434351/ERR434351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434351/11657_5#93.cram	
PRJEB4681	SAMEA2205655	ERX400627	ERR434352	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434352/ERR434352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434352/ERR434352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434352/11657_5#94.cram	
PRJEB4681	SAMEA2205661	ERX400628	ERR434353	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434353/ERR434353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434353/ERR434353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434353/11657_5#95.cram	
PRJEB4681	SAMEA2205731	ERX400629	ERR434354	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434354/ERR434354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434354/ERR434354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434354/11657_5#96.cram	
PRJEB4681	SAMEA2204261	ERX400630	ERR434355	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434355/ERR434355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434355/ERR434355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434355/11657_6#1.cram	
PRJEB4681	SAMEA2204295	ERX400631	ERR434356	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434356/ERR434356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434356/ERR434356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434356/11657_6#2.cram	
PRJEB4681	SAMEA2204325	ERX400632	ERR434357	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434357/ERR434357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434357/ERR434357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434357/11657_6#3.cram	
PRJEB4681	SAMEA2204334	ERX400633	ERR434358	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434358/ERR434358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434358/ERR434358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434358/11657_6#4.cram	
PRJEB4681	SAMEA2204360	ERX400634	ERR434359	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434359/ERR434359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434359/ERR434359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434359/11657_6#5.cram	
PRJEB4681	SAMEA2204363	ERX400635	ERR434360	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434360/ERR434360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434360/ERR434360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434360/11657_6#6.cram	
PRJEB4681	SAMEA2204420	ERX400636	ERR434361	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434361/ERR434361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434361/ERR434361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434361/11657_6#7.cram	
PRJEB4681	SAMEA2204425	ERX400637	ERR434362	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434362/ERR434362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434362/ERR434362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434362/11657_6#8.cram	
PRJEB4681	SAMEA2204429	ERX400638	ERR434363	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434363/ERR434363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434363/ERR434363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434363/11657_6#9.cram	
PRJEB4681	SAMEA2204431	ERX400639	ERR434364	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434364/ERR434364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434364/ERR434364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434364/11657_6#10.cram	
PRJEB4681	SAMEA2204439	ERX400640	ERR434365	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434365/ERR434365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434365/ERR434365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434365/11657_6#11.cram	
PRJEB4681	SAMEA2204445	ERX400641	ERR434366	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434366/ERR434366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434366/ERR434366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434366/11657_6#12.cram	
PRJEB4681	SAMEA2204448	ERX400642	ERR434367	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434367/ERR434367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434367/ERR434367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434367/11657_6#13.cram	
PRJEB4681	SAMEA2204454	ERX400643	ERR434368	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434368/ERR434368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434368/ERR434368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434368/11657_6#14.cram	
PRJEB4681	SAMEA2204458	ERX400644	ERR434369	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434369/ERR434369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434369/ERR434369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434369/11657_6#15.cram	
PRJEB4681	SAMEA2204461	ERX400645	ERR434370	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434370/ERR434370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434370/ERR434370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434370/11657_6#16.cram	
PRJEB4681	SAMEA2204480	ERX400646	ERR434371	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434371/ERR434371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434371/ERR434371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434371/11657_6#17.cram	
PRJEB4681	SAMEA2204488	ERX400647	ERR434372	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434372/ERR434372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434372/ERR434372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434372/11657_6#18.cram	
PRJEB4681	SAMEA2204493	ERX400648	ERR434373	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434373/ERR434373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434373/ERR434373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434373/11657_6#19.cram	
PRJEB4681	SAMEA2204507	ERX400649	ERR434374	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434374/ERR434374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434374/ERR434374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434374/11657_6#20.cram	
PRJEB4681	SAMEA2204512	ERX400650	ERR434375	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434375/ERR434375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434375/ERR434375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434375/11657_6#21.cram	
PRJEB4681	SAMEA2204617	ERX400651	ERR434376	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434376/ERR434376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434376/ERR434376_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434376/11657_6#22.cram	
PRJEB4681	SAMEA2204624	ERX400652	ERR434377	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434377/ERR434377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434377/ERR434377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434377/11657_6#23.cram	
PRJEB4681	SAMEA2204625	ERX400653	ERR434378	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434378/ERR434378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434378/ERR434378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434378/11657_6#24.cram	
PRJEB4681	SAMEA2204643	ERX400654	ERR434379	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434379/ERR434379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434379/ERR434379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434379/11657_6#25.cram	
PRJEB4681	SAMEA2204654	ERX400655	ERR434380	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434380/ERR434380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434380/ERR434380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434380/11657_6#26.cram	
PRJEB4681	SAMEA2204658	ERX400656	ERR434381	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434381/ERR434381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434381/ERR434381_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434381/11657_6#27.cram	
PRJEB4681	SAMEA2204664	ERX400657	ERR434382	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434382/ERR434382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434382/ERR434382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434382/11657_6#28.cram	
PRJEB4681	SAMEA2204666	ERX400658	ERR434383	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434383/ERR434383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434383/ERR434383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434383/11657_6#29.cram	
PRJEB4681	SAMEA2204674	ERX400659	ERR434384	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434384/ERR434384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434384/ERR434384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434384/11657_6#30.cram	
PRJEB4681	SAMEA2204741	ERX400660	ERR434385	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434385/ERR434385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434385/ERR434385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434385/11657_6#31.cram	
PRJEB4681	SAMEA2204757	ERX400661	ERR434386	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434386/ERR434386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434386/ERR434386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434386/11657_6#32.cram	
PRJEB4681	SAMEA2204784	ERX400662	ERR434387	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434387/ERR434387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434387/ERR434387_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434387/11657_6#33.cram	
PRJEB4681	SAMEA2204787	ERX400663	ERR434388	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434388/ERR434388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434388/ERR434388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434388/11657_6#34.cram	
PRJEB4681	SAMEA2204790	ERX400664	ERR434389	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434389/ERR434389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434389/ERR434389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434389/11657_6#35.cram	
PRJEB4681	SAMEA2204819	ERX400665	ERR434390	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434390/ERR434390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434390/ERR434390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434390/11657_6#36.cram	
PRJEB4681	SAMEA2204850	ERX400666	ERR434391	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434391/ERR434391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434391/ERR434391_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434391/11657_6#37.cram	
PRJEB4681	SAMEA2204859	ERX400667	ERR434392	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434392/ERR434392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434392/ERR434392_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434392/11657_6#38.cram	
PRJEB4681	SAMEA2204864	ERX400668	ERR434393	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434393/ERR434393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434393/ERR434393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434393/11657_6#39.cram	
PRJEB4681	SAMEA2204874	ERX400669	ERR434394	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434394/ERR434394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434394/ERR434394_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434394/11657_6#40.cram	
PRJEB4681	SAMEA2204905	ERX400670	ERR434395	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434395/ERR434395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434395/ERR434395_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434395/11657_6#41.cram	
PRJEB4681	SAMEA2204936	ERX400671	ERR434396	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434396/ERR434396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434396/ERR434396_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434396/11657_6#42.cram	
PRJEB4681	SAMEA2204949	ERX400672	ERR434397	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434397/ERR434397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434397/ERR434397_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434397/11657_6#43.cram	
PRJEB4681	SAMEA2205014	ERX400673	ERR434398	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434398/ERR434398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434398/ERR434398_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434398/11657_6#44.cram	
PRJEB4681	SAMEA2205046	ERX400674	ERR434399	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434399/ERR434399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434399/ERR434399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434399/11657_6#45.cram	
PRJEB4681	SAMEA2205095	ERX400675	ERR434400	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434400/ERR434400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434400/ERR434400_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434400/11657_6#46.cram	
PRJEB4681	SAMEA2205098	ERX400676	ERR434401	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434401/ERR434401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434401/ERR434401_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434401/11657_6#47.cram	
PRJEB4681	SAMEA2205142	ERX400677	ERR434402	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434402/ERR434402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434402/ERR434402_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434402/11657_6#48.cram	
PRJEB4681	SAMEA2205154	ERX400678	ERR434403	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434403/ERR434403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434403/ERR434403_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434403/11657_6#49.cram	
PRJEB4681	SAMEA2205163	ERX400679	ERR434404	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434404/ERR434404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434404/ERR434404_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434404/11657_6#50.cram	
PRJEB4681	SAMEA2205168	ERX400680	ERR434405	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434405/ERR434405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434405/ERR434405_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434405/11657_6#51.cram	
PRJEB4681	SAMEA2205172	ERX400681	ERR434406	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434406/ERR434406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434406/ERR434406_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434406/11657_6#52.cram	
